λιθινοι	3035	a-npm	1	15.6.4
κραταιοι	2900	a-npm	1	15.6.4
ξυλινος	3585	a-nsm	1	15.6.4
δαπανη	1160	n-nsf	1	15.6.4
εκομισεν	2865	v-aai-3s	1	15.6.5
απελθατω	565	v-aad-3s	1	15.6.5
περα	4008	adv	1	15.6.6
ιουδαιων	2453	n-gpm,a-gpm	2	15.6.7,40.2.2
οικοδομειτωσαν	3618	v-pad-3p	1	15.6.7
διδομενη	1325	v-pmpns	1	15.6.8
καταργηθηναι	2673	v-apn	1	15.6.8
αιτησωσιν	154	v-aas-3p	1	15.6.9
προσφεροντες	4374	v-papnp,v-pap-npm	2	15.6.10,42.23.36
προσευχωνται	4336	v-pms-3p	1	15.6.10
καθαιρεθησεται	2507	v-fpi-3s	1	15.6.11
παγησεται	4078	v-fpi-3s	1	15.6.11
καταστρεψει	2690	v-fai-3s	1	15.6.12
εκτενει	1614	v-fai-3s	1	15.6.12
αλλαξαι	236	v-aan	1	15.6.12
ωκοδομουσαν	3618	v-aai-3p	1	15.6.14
ανωκοδομησαν	456	v-aai-3p	1	15.6.14
κατηρτισαντο	2675	v-ami-3p	1	15.6.14
ετελεσαν	5055	v-aai-3p	1	15.6.15
εγκαινια	1456	n-apn,n-npn	2	15.6.16,43.10.22
μερισμοις	3311	n-dpm	1	15.6.18
δουλεια	1397	n-dsf,n-nsf	2	15.6.18,16.5.18
εκαθαρισθησαν	2511	v-api-3p	1	15.6.20
χωριζομενος	5563	v-pmpns	1	15.6.21
ταχυς	5036	a-nsm	1	15.7.6
διαταγματος	1297	n-gsn	1	15.7.11
τετελεσται	5055	v-rpi-3s	1	15.7.12
αποκρισις	612	n-nsf	1	15.7.12
συμβουλων	4825	n-gpm	1	15.7.14
κατασκηνουντι	2681	v-papds	1	15.7.15
προσπορευομενον	4365	v-pmpas	1	15.7.17
ετοιμως	2092	adv	4	15.7.17,44.21.13,47.12.14,60.4.5
διδομενα	1325	v-pmpap	1	15.7.19
χρειας	5532	n-gsf,n-apf	2	15.7.20,44.28.10
φανη	5316	v-aps-3s,v-2aps-3s	2	15.7.20,45.7.13
γαζαις	1047	n-dpf	1	15.7.21
γιγνεσθω	1096	v-pmd-3s	1	15.7.21
επιχειρηση	2021	v-aas-3s	1	15.7.23
εγνωρισται	1107	v-rpi-3s	1	15.7.24
αδουσιν	103	v-papdp,v-pai-3p	2	15.7.24,66.5.9
λειτουργοις	3011	n-dpm	1	15.7.24
εξουσιασεις	1850	v-fai-2s	1	15.7.24
καταδουλουσθαι	2615	v-pmn	1	15.7.24
κρινοντες	2919	v-papnp,v-pap-npm	2	15.7.25,40.19.28
γνωριειτε	1107	v-fai-2p	1	15.7.25
γιγνομενον	1096	v-pppas	1	15.7.26
βιου	979	n-gsm	1	15.7.26
εκραταιωθην	2901	v-api-1s	1	15.7.28
συνηξα	4863	v-aai-1s	1	15.7.28
οδηγοι	3595	n-npm,n-vpm	2	15.8.1,40.23.16
συνηκα	4920	v-aai-1s	1	15.8.15
συνιοντας	4920	v-papap	1	15.8.16
εξηνεγκα	1627	v-aai-1s	1	15.8.17
αδοντας	103	v-papap	1	15.8.17
ησχυνθην	153	v-api-1s	1	15.8.22
ζητουντας	2212	v-papap	1	15.8.22
εγκαταλειποντας	1459	v-papap	1	15.8.22
ενηστευσαμεν	3522	v-aai-1p	1	15.8.23
ευρισκομενοι	2147	v-pmpnp	1	15.8.25
στιλβοντος	4744	v-papgs	1	15.8.27
διαφορα	1313	a-apn	1	15.8.27
αγρυπνειτε	69	v-pad-2p,v-pam-2p	2	15.8.29,41.13.33
τηρειτε	5083	v-pad-2p,v-pam-2p	2	15.8.29,40.23.3
εξηραμεν	1808	v-aai-1p	1	15.8.31
εστησαμεν	2476	v-aai-1p	1	15.8.33
εγραφη	1125	v-api-3s,v-2api-3s	2	15.8.34,45.4.23
παροικιας	3940	n-gsf	1	15.8.35
νομισμα	3546	n-asn	1	15.8.36
εδοξασαν	1392	v-aai-3p	1	15.8.36
εχωρισθη	5563	v-api-3s	1	15.9.1
ετιλλον	5089	v-iai-1s,v-iai-3p	2	15.9.3,42.6.1
εκαθημην	2521	v-imi-1s	1	15.9.3
κλινω	2827	v-pai-1s,v-fai-1s	2	15.9.5,19.49.4
ενετραπην	1788	v-api-1s	1	15.9.6
ανομιαι	458	n-npf	1	15.9.6
εμεγαλυνθησαν	3170	v-api-3p	1	15.9.6
παρεδοθημεν	3860	v-api-1p	1	15.9.7
φωτισαι	5461	v-aan	1	15.9.8
ζωοποιησιν	2227	v-aas-3p	1	15.9.8
ειπωμεν	3004	v-aas-1p,v-2aas-1p	11	15.9.10,40.21.25,40.21.26,41.11.31,41.11.32,42.9.54,42.20.5,42.20.6,62.1.6,62.1.8,62.1.10
μετακινουμενη	3334	v-pmpns	1	15.9.11
μετακινησει	3334	v-fai-3s	1	15.9.11
ακαθαρσιαις	167	n-dpf	1	15.9.11
ενισχυσητε	1765	v-aas-2p	1	15.9.12
ποιημασιν	4161	n-dpn	1	15.9.13
εκουφισας	2893	v-aai-2s	1	15.9.13
επεστρεψαμεν	1994	v-aai-1p	1	15.9.14
παροξυνθης	3947	v-aps-2s	1	15.9.14
διασωζομενον	1295	v-pmpas	1	15.9.14
κατελειφθημεν	2641	v-api-1p	1	15.9.15
παρηνεγκαν	3911	v-aai-3p	1	15.10.7
συναθροισθηναι	4867	v-apn	1	15.10.7
αναθεματισθησεται	332	v-fpi-3s	1	15.10.8
υπαρξις	5223	n-nsf	1	15.10.8
θορυβου	2351	n-gsm	1	15.10.9
χειμωνος	5494	n-gsm	1	15.10.9
εκαθισατε	2523	v-aai-2p	1	15.10.10
επληθυναμεν	4129	v-aai-1p	1	15.10.13
αδικησαι	91	v-aan	1	15.10.13
στητωσαν	2476	v-aad-3p	1	15.10.14
ελθετωσαν	2064	v-aad-3p	1	15.10.14
εγεννησαν	1080	v-aai-3p	1	15.10.44
σωθεντων	4982	v-appgp	1	16.1.2
καταλειπομενοι	2641	v-pppnp	1	16.1.3
ονειδισμω	3680	n-dsm	1	16.1.3
καθηρημενα	2507	v-rmpap	1	16.1.3
επενθησα	3996	v-aai-1s	1	16.1.4
νηστευων	3522	v-papns,v-pap-nsm	2	16.1.4,40.6.17
προσεχον	4337	v-papns	1	16.1.6
προσευχομαι	4336	v-pmi-1s,v-pni-1s	2	16.1.6,50.1.9
διελυσαμεν	1262	v-aai-1p	1	16.1.7
εφυλαξαμεν	5442	v-aai-1p	1	16.1.7
διασκορπιω	1287	v-fai-1s	1	16.1.8
επιστρεψητε	1994	v-aas-2p	1	16.1.9
θελοντων	2309	v-papgp,v-pap-gpm	2	16.1.11,41.12.38
μνημειων	3419	n-gpn	1	16.2.3
πεμψαι	3992	v-aan	1	16.2.5
ανοικοδομησω	456	v-fai-1s	1	16.2.5
καθημενη	2521	v-pmpns	1	16.2.6
πορεια	4197	n-nsf,n-dsf	2	16.2.6,23.3.16
φυλακα	5441	n-asm	1	16.2.8
επιβαινω	1910	v-pai-1s	1	16.2.12
καθαιρουσιν	2507	v-pai-3p	1	16.2.13
κολυμβηθραν	2861	n-asf	1	16.2.14
επεστρεψα	1994	v-aai-1s	1	16.2.15
ιουδαιοις	2453	n-dpm,a-dpm	2	16.2.16,40.28.15
εντιμοις	1784	a-dpm	1	16.2.16
στρατηγοις	4755	n-dpm	1	16.2.16
βλεπετε	991	v-pai-2p,v-pam-2p	2	16.2.17,40.24.4
αναστωμεν	450	v-aas-1p	1	16.2.18
προβατικην	4262	a-asf	1	16.3.1
βαραχιου	914	n-pri,n-gsm	2	16.3.4,38.1.1
κατεσχοσαν	2722	v-aai-3p	1	16.3.5
πλατεος	4116	a-gsn,a-gsm	2	16.3.8,16.12.38
καταβαινουσων	2597	v-papgp	1	16.3.15
γεγονυιας	1096	v-rapgs	1	16.3.16
ανωτερος	511	a-1acnsm	1	16.3.25
οικουντες	3611	v-papnp	1	16.3.26
γαζοφυλακιου	1049	n-gsn	1	16.3.30
προβατικης	4262	a-gsf	1	16.3.32
αλωπηξ	258	n-nsf	1	16.4.3
καθελει	2507	v-fai-3s	1	16.4.3
καλυψης	2572	v-aas-2s	1	16.4.5
προσηυξαμεθα	4336	v-ami-1p	1	16.4.9
ελθωμεν	2064	v-aas-1p	1	16.4.11
φονευσωμεν	5407	v-aas-1p	1	16.4.11
κατωτατα	2737	a-apns	1	16.4.13
λογχας	3057	n-apf	1	16.4.13
εντιμους	1784	a-apm	1	16.4.14
φοβερου	5398	a-gsm	1	16.4.14
εκτετιναγμενων	1621	v-rmpgp,v-rppgp	2	16.4.16,19.127.4
λογχαι	3057	n-npf	1	16.4.16
θυρεοι	2375	n-npm	1	16.4.16
θωρακες	2382	n-npm	1	16.4.16
εκρατει	2904	n-dsn	1	16.4.17
βολιδα	1002	n-asf	1	16.4.17
πλατυ	4116	a-nsn,a-asn	2	16.4.19,26.23.32
σκορπιζομεθα	4650	v-pmi-1p	1	16.4.19
κρατουντες	2902	v-papnp,v-pap-npm	2	16.4.21,41.7.3
αστρων	798	n-gpn	1	16.4.21
αμπελωνες	290	n-npm	1	16.5.3
εδανεισαμεθα	1155	v-ami-1p	1	16.5.4
φορους	5411	n-apm	1	16.5.4
καταδυναστευομεν	2616	v-pai-1p	1	16.5.5
καταδυναστευομεναι	2616	v-pmpnp	1	16.5.5
ελυπηθην	3076	v-api-1s	1	16.5.6
εμαχεσαμην	3164	v-ami-1s	1	16.5.7
απαιτησει	523	v-fai-3s	1	16.5.7
απαιτειτε	523	v-pai-2p	1	16.5.7
κεκτημεθα	2932	v-rmi-1p	1	16.5.8
πωλουμενους	4453	v-pmpap	1	16.5.8
εκουσιω	1596	a-dsm	1	16.5.8
πωλειτε	4453	v-pai-2p	1	16.5.8
ησυχασαν	2270	v-aai-3p	1	16.5.8
γνωστοι	1110	a-npm	1	16.5.10
εθηκαμεν	5087	v-aai-1p	1	16.5.10
εγκαταλιπωμεν	1459	v-aas-1p	1	16.5.10
εξενεγκατε	1627	v-aad-2p,v-aam-2p	2	16.5.11,42.15.22
ζητησομεν	2212	v-fai-1p	1	16.5.12
αναβολην	311	n-asf	1	16.5.13
εξετιναξα	1621	v-aai-1s	1	16.5.13
εκτιναξαι	1621	v-aan,v-amd-2s	2	16.5.13,23.52.2
κοπου	2873	n-gsm	1	16.5.13
εκτετιναγμενος	1621	v-rppns	1	16.5.13
βιαν	970	n-asf	1	16.5.14
εβαρυναν	925	v-aai-3p	1	16.5.15
εκτετιναγμενοι	1621	v-rppnp	1	16.5.15
εξουσιαζονται	1850	v-pmi-3p	1	16.5.15
εζητησα	2212	v-aai-1s	1	16.5.18
πνοη	4157	n-nsf,n-dsf	2	16.6.1,20.11.13
συναχθωμεν	4863	v-aps-1p	1	16.6.2
λογιζομενοι	3049	v-pmpnp	1	16.6.2
τελειωσω	5048	v-fai-1s,v-aas-1s	2	16.6.3,43.4.34
λογιζεσθε	3049	v-pmi-2p,v-pmd-2p,v-pni-2p,v-pnm-2p	4	16.6.6,38.8.17,43.11.50,45.6.11
οικοδομεις	3618	v-pai-2s	1	16.6.6
γινη	1096	v-pmi-2s,v-pms-2s	2	16.6.6,26.33.32
καθισης	2523	v-aas-2s	1	16.6.7
βουλευσωμεθα	1011	v-ams-1p	1	16.6.7
εκλυθησονται	1590	v-fpi-3p	1	16.6.9
εκραταιωσα	2901	v-aai-1s	1	16.6.9
κλεισωμεν	2808	v-aas-1p	1	16.6.10
φονευσαι	5407	v-aan	1	16.6.10
επεγνων	1921	v-aai-1s	1	16.6.12
φοβηθω	5399	v-aps-1s	1	16.6.13
αμαρτω	264	v-aas-1s	1	16.6.13
γενωμαι	1096	v-ams-1s,v-2ads-1s	2	16.6.13,46.9.23
ονειδισωσιν	3679	v-aas-3p	1	16.6.13
τελειωθηναι	5048	v-apn	1	16.6.16
εντιμων	1784	a-gpm	1	16.6.17
επιστολαι	1992	n-npf	1	16.6.17
εκφεροντες	1627	v-papnp	1	16.6.19
ανοιγησονται	455	v-fpi-3p	1	16.7.3
κλειεσθωσαν	2808	v-pmd-3p	1	16.7.3
ολιγος	3641	a-nsm	1	16.7.4
ωκοδομημεναι	3618	v-rppnp	1	16.7.4
συνοδιας	4923	n-apf,n-gsf	1	16.7.5
ναουμ	3486	n-pri	1	16.7.7
φωτισων	5461	v-fapns	1	16.7.65
αρχηγων	747	n-gpm	1	16.7.70
μνας	3414	n-apf,n-apf-c	2	16.7.71,42.19.13
δισχιλιας	1367	a-apf	1	16.7.71
συνιεντες	4920	v-papnp	1	16.8.3
βηματος	968	n-gsn	1	16.8.4
εκυψαν	2955	v-aai-3p	1	16.8.6
ανεγνωσαν	314	v-aai-3p,v-2aai-3p	2	16.8.8,43.19.20
εδιδασκεν	1321	v-iai-3s	1	16.8.8
αναγνωσει	320	n-dsf	1	16.8.8
πενθειτε	3996	v-pai-2p,v-pad-2p	2	16.8.9,29.1.9
κλαιετε	2799	v-pai-2p,v-pad-2p,v-pam-2p	3	16.8.9,24.22.10,42.8.52
πιετε	4095	v-aad-2p,v-2aam-2p	2	16.8.10,40.26.27
καταπιπτετε	2667	v-pai-2p	1	16.8.11
αποστελλειν	649	v-pan	1	16.8.12
συνηκαν	4920	v-rai-3p,v-aai-3p	2	16.8.12,19.28.5
σημανωσιν	4591	v-aas-3p	1	16.8.15
εξελθετε	1831	v-aad-2p	1	16.8.15
ενεγκετε	5342	v-aad-2p	1	16.8.15
πλατειαις	4116	a-dpf,n-dpf	3	16.8.16,40.12.19,42.13.26
νηστεια	3521	n-dsf,n-nsf	2	16.9.1,38.8.19
προσκυνουντες	4352	v-papnp,v-pap-npm	2	16.9.3,66.14.11
ευλογησουσιν	2127	v-fai-3p	1	16.9.5
υψωσουσιν	5312	v-fai-3p	1	16.9.5
αινεσει	133	n-dsf,v-fai-3s	3	16.9.5,19.63.5,19.119.175
ζωοποιεις	2227	v-pai-2s	1	16.9.6
επεθηκας	2007	v-aai-2s	1	16.9.7
πιστην	4103	a-asf	1	16.9.8
ερρηξας	4486	v-aai-2s	1	16.9.11
παρηλθοσαν	3928	v-aai-3p	1	16.9.11
καταδιωξαντας	2614	v-aapap	1	16.9.11
ευθεα	2117	a-apn	1	16.9.13
νομους	3551	n-apm	1	16.9.13
θαυμασιων	2297	a-gpm	1	16.9.17
εξαγαγοντες	1806	v-aapnp,v-2aap-npm	2	16.9.18,44.16.39
εξεκλινας	1578	v-aai-2s	1	16.9.19
οδηγησαι	3594	v-aan	1	16.9.19
φωτιζειν	5461	v-pan	1	16.9.19
υστερησαν	5302	v-aai-3p	1	16.9.21
επαλαιωθησαν	3822	v-api-3p	1	16.9.21
διεμερισας	1266	v-aai-2s	1	16.9.22
επληθυνας	4129	v-aai-2s	1	16.9.23
κατελαβοσαν	2638	v-aai-3p	1	16.9.25
υψηλας	5308	a-apf	1	16.9.25
αγαθωσυνη	19	n-dsf,n-nsf	2	16.9.25,48.5.22
σωτηρας	4990	n-apm	1	16.9.27
εσωσας	4982	v-aai-2s	1	16.9.27
ανεπαυσαντο	373	v-ami-3p	1	16.9.28
επεμαρτυρω	1957	v-imi-1s,v-imi-2s	2	16.9.29,16.9.30
κριμασι	2917	n-dpn	1	16.9.29
απειθουντα	544	v-papap,v-papas,v-pap-asm	3	16.9.29,23.65.2,45.10.21
ηνωτισαντο	1801	v-ami-3p	1	16.9.30
προσεσχον	4337	v-aai-3p	1	16.9.34
λιπαρα	3045	a-dsf,a-npn	2	16.9.35,66.18.14
εξουσιαζουσιν	1850	v-pai-3p	1	16.9.37
γραφομεν	1125	v-pai-1p	1	16.9.38
σφραγιζοντων	4972	v-papgp	1	16.10.1
ειδως	1492	v-rapns,v-rap-nsm	4	16.10.28,20.23.2,21.9.1,40.9.4
ενισχυον	1765	v-papas,v-iai-3p	2	16.10.29,26.27.9
αποδοσθαι	591	v-amn	1	16.10.31
αγορωμεν	59	v-fai-1p	1	16.10.31
σαββατω	4521	n-dsn	1	16.10.31
ανησομεν	447	v-fai-1p	1	16.10.31
στησομεν	2476	v-fai-1p	1	16.10.32
νουμηνιων	3561	n-gpf	1	16.10.33
εβαλομεν	906	v-aai-1p	1	16.10.34
εκκαυσαι	1572	v-aan	1	16.10.34
σιτων	4621	n-gpn,n-gpm	2	16.10.37,18.3.24
δεκατουντες	1183	v-papnp	1	16.10.37
γαζοφυλακια	1049	n-apn	1	16.10.38
λειτουργοι	3011	n-npm	1	16.10.39
εγκαταλειψομεν	1459	v-fai-1p	1	16.10.39
εβαλοσαν	906	v-aai-3p	1	16.11.1
μεριδες	3310	n-npf	1	16.11.36
εφημερια	2183	n-nsf	1	16.12.24
εκαθαρισαν	2511	v-aai-3p	1	16.12.30
συναντωσα	4876	v-papns	1	16.12.38
πυργω	4444	n-dsm	1	16.12.39
ηκουσθησαν	191	v-aai-3p,v-api-3p	2	16.12.42,27.10.12
ηυφρανεν	2165	v-aai-3s	1	16.12.43
γαζοφυλακιων	1049	n-gpn	1	16.12.44
δεκαταις	1182	a-dpf	1	16.12.44
συνηγμενοις	4863	v-rmpdp	1	16.12.44
ιερευσι	2409	n-dpm	1	16.12.44
εστωτας	2476	v-rapap,v-rap-apm	2	16.12.44,40.20.3
υμνον	5215	n-asm	1	16.12.46
αγιαζοντες	37	v-papnp	1	16.12.47
ανεγνωσθη	314	v-api-3s	1	16.13.1
εστρεψεν	4762	v-aai-3s	1	16.13.2
γαζοφυλακιω	1049	n-dsn	1	16.13.4
εφυγοσαν	5343	v-aai-3p	1	16.13.10
εγκατελειφθη	1459	v-api-3s	1	16.13.11
ελογισθησαν	3049	v-api-3p	1	16.13.13
μεριζειν	3307	v-pan	1	16.13.13
πατουντας	3961	v-papap	1	16.13.15
ληνους	3025	n-apf	1	16.13.15
συκα	4810	n-apn,n-npn,m-3n-nui	3	16.13.15,24.8.13,24.24.2
ιχθυν	2486	n-asm	1	16.13.16
πωλουντες	4453	v-papnp,v-pap-npm	2	16.13.16,44.4.34
ελευθεροις	1658	a-dpm	1	16.13.17
βεβηλουτε	953	v-pai-2p	1	16.13.17
προστιθετε	4369	v-pai-2p	1	16.13.18
βεβηλωσαι	953	v-aan	1	16.13.18
εκλεισαν	2808	v-aai-3p	1	16.13.19
ανοιγηναι	455	v-apn	1	16.13.19
καθαριζομενοι	2511	v-pmpnp	1	16.13.22
φεισαι	5339	v-aan,v-amd-2s	2	16.13.22,19.19.13
επιγινωσκοντες	1921	v-papnp	1	16.13.24
αγαπωμενος	25	v-pmpns,v-pppns	2	16.13.26,20.4.3
νυμφιου	3566	n-gsm	1	16.13.28
εκαθαρισα	2511	v-aai-1s	1	16.13.30
ενδοξοις	1741	a-dpm,a-dpn	2	17.1.3,42.13.17
πλουτου	4149	n-gsm	1	17.1.4
γαμου	1062	n-gsm	1	17.1.5
ευρεθεισιν	2147	v-appdp	1	17.1.5
κεκοσμημενη	2885	v-rmpds,v-rmpns	2	17.1.6,26.23.41
βυσσινοις	1039	a-dpm,a-dpn	1	17.1.6
λιθινοις	3035	a-dpm	1	17.1.6
λιθοστρωτου	3038	a-gsm	1	17.1.6
διαφανεις	1307	a-npf	1	17.1.6
ποικιλως	4164	adv	1	17.1.6
ποτηρια	4221	n-npn,n-apn	2	17.1.7,20.23.31
προκειμενον	4295	v-pmpns,v-pmpas,v-pnp-asm	3	17.1.7,17.1.8,58.12.1
επεταξεν	2004	v-aai-3s	1	17.1.8
οικονομοις	3623	n-dpm	1	17.1.8
εποιησε	4160	v-aai-3s	1	17.1.9
βασιλειοις	933	n-dpn,a-dpm	2	17.1.9,42.7.25
ηδεως	2234	adv	1	17.1.10
διακονοις	1249	n-dpm	1	17.1.10
βασιλισσαν	938	n-asf	1	17.1.11
περιθειναι	4060	v-aan	1	17.1.11
διαδημα	1238	n-asn,n-nsn	2	17.1.11,23.62.3
ευνουχων	2135	n-gpm	1	17.1.12
προσταχθεντα	4367	v-appap	1	17.1.15
βασιλισσης	938	n-gsf	1	17.1.17
ακουσασαι	191	v-aapnp	1	17.1.18
τολμησουσιν	5111	v-fai-3p	1	17.1.18
ατιμασαι	818	v-aan	1	17.1.18
προσταξατω	4367	v-aad-3s	1	17.1.19
βασιλικον	937	a-asn,a-asm	2	17.1.19,59.2.8
γραφητω	1125	v-apd-3s	1	17.1.19
αλλως	243	adv	2	17.1.19,54.5.25
χρησασθω	5531	v-amd-3s	1	17.1.19
εισελθατω	1525	v-aad-3s,v-aam-3s	2	17.1.19,41.13.15
κρειττονι	2908	a-dsf	1	17.1.19
περιθησουσιν	4060	v-fai-3p	1	17.1.20
πλουσιου	4145	a-gsf,a-gsm	2	17.1.20,20.18.11
κατεκρινεν	2632	v-aai-3s	1	17.2.1
διακονοι	1249	n-npm	1	17.2.2
ζητηθητω	2212	v-apd-3s	1	17.2.2
παραδοθητωσαν	3860	v-apd-3p	1	17.2.3
ευνουχω	2135	n-dsm	1	17.2.3
φυλακι	5441	n-dsm	1	17.2.3
επιμελεια	1958	n-nsf,n-dsf	2	17.2.3,20.13.4
ιουδαιος	2453	n-nsm,a-nsm	2	17.2.5,43.4.9
αιχμαλωτος	164	a-nsm,a-nsf	2	17.2.6,23.52.2
μεταλλαξαι	3337	v-aan	1	17.2.7
γονεις	1118	n-apm,n-npm	2	17.2.7,42.2.41
κορασιον	2877	n-nsn	1	17.2.7
ηχθη	71	v-api-3s	1	17.2.8
βασιλικου	937	a-gsn	1	17.2.9
εχρησατο	5531	v-ami-3s	1	17.2.9
κορασιου	2877	n-gsn	1	17.2.12
αναπληρωση	378	v-aas-3s	1	17.2.12
αναπληρουνται	378	v-pmi-3p	1	17.2.12
θεραπειας	2322	n-gsf	1	17.2.12
αλειφομεναι	218	v-pmpnp	1	17.2.12
αρωμασιν	759	n-dpn	1	17.2.12
ειπη	3004	v-aas-3s,v-2aas-3s	19	17.2.13,40.5.22,40.15.5,40.21.3,40.24.23,40.24.48,41.7.11,41.11.3,41.11.23,42.11.5,42.11.7,42.12.45,46.1.15,46.10.28,46.12.15,46.12.16,46.15.27,59.2.16,62.4.20
συνεισερχεσθαι	4897	v-pmn	1	17.2.13
αναπληρουσθαι	378	v-pmn	1	17.2.15
ευρισκουσα	2147	v-papns	1	17.2.15
γυναικειον	1134	a-asn	1	17.2.17
γαμους	1062	n-apm	1	17.2.18
εθεραπευεν	2323	v-iai-3s	1	17.2.19
μετηλλαξεν	3337	v-aai-3s	1	17.2.20
αγωγην	72	n-asf	1	17.2.20
προηχθη	4254	v-api-3s	1	17.2.21
εδηλωθη	1213	v-api-3s	1	17.2.22
εσημανεν	4591	v-aai-3s	1	17.2.22
ενεφανισεν	1718	v-aai-3s	1	17.2.22
επιβουλης	1917	n-gsf	1	17.2.22
ευνοιας	2133	n-gsf	1	17.2.23
φιλων	5384	a-gpm,v-papns,v-pap-nsm	5	17.3.1,20.21.17,40.10.37,43.12.25,66.22.15
λεγομενα	3004	v-pmpap,v-pppap,v-ppp-apn	3	17.3.3,17.8.14,42.18.34
υπηκουεν	5219	v-iai-3s	1	17.3.4
προσκυνει	4352	v-pai-3s	1	17.3.5
νομοι	3551	n-npm	1	17.3.8
συμφερει	4851	v-pai-3s	1	17.3.8
εασαι	1439	v-aan	1	17.3.8
δογματισατω	1379	v-aad-3s	1	17.3.9
σφραγισαι	4972	v-aan	1	17.3.10
γεγραμμενων	1125	v-rmpgp,v-rpp-gpn	2	17.3.10,66.20.12
εχε	2192	v-pad-2s,v-pam-2s	2	17.3.11,42.14.18
δωδεκατου	1428	a-gsm	1	17.3.13
επιστολων	1992	n-gpf	1	17.3.14
εξετιθετο	1620	v-imi-3s,v-ipi-3s	2	17.3.14,17.4.3
προσεταγη	4367	v-api-3s,v-aai-3s	2	17.3.14,32.2.10
εσπευδετο	4692	v-ipi-3s	1	17.3.15
εταρασσετο	5015	v-imi-3s	1	17.3.15
συντελουμενον	4931	v-pmpas	1	17.4.1
αιρεται	142	v-pmi-3s,v-ppi-3s	2	17.4.1,23.33.8
ηδικηκος	91	v-rapns	1	17.4.1
εξον	1826	v-papns,v-pqp-nsn	4	17.4.2,40.12.4,44.2.29,47.12.4
εχοντι	2192	v-papds,v-pap-dsm	2	17.4.2,40.25.28
κοπετος	2870	n-nsm	1	17.4.3
εστρωσαν	4766	v-aai-3p	1	17.4.3
ακουσασα	191	v-aapns,v-aap-nsf	2	17.4.4,41.5.27
επεισθη	3982	v-api-3s	1	17.4.4
επαγγελιαν	1860	n-asf	1	17.4.7
μυριων	3463	a-gpn,a-gpm	2	17.4.7,40.18.24
εκτεθεν	1620	v-appas	1	17.4.8
εισελθουση	1525	v-aapds	1	17.4.8
αξιωσαι	515	v-aan	1	17.4.8
μνησθεισα	3403	v-appns	1	17.4.8
ετραφης	5142	v-api-2s	1	17.4.8
εσωτεραν	2082	a-asfc,a-asf	2	17.4.11,26.8.16
εκτεινει	1614	v-pai-3s	1	17.4.11
σωθησεται	4982	v-fpi-3s	1	17.4.11
κεκλημαι	2564	v-rmi-1s	1	17.4.11
ειπης	3004	v-aas-2s,v-2aas-2s	5	17.4.13,40.8.4,40.26.63,41.1.44,45.10.6
σωθηση	4982	v-fpi-2s	1	17.4.13
μονη	3441	a-nsf	1	17.4.13
πιητε	4095	v-aas-2p,v-2aas-2p	2	17.4.16,42.12.29
γενηθεισα	1096	v-appns	1	17.5.1
εποπτην	2030	n-asm	1	17.5.1
κουφιζουσα	2893	v-papns	1	17.5.1
ενδυσιν	1745	n-asf	1	17.5.1
ιλαρον	2431	a-nsn,a-asm	2	17.5.1,20.22.8
προσφιλες	4375	a-nsn	1	17.5.1
επιφανειας	2015	n-gsf,n-apf	2	17.5.1,30.5.22
χρυσου	5557	n-gsm,a-gsn	2	17.5.1,66.9.13
πολυτελων	4185	a-gpm	1	17.5.1
εβλεψεν	991	v-aai-3s	1	17.5.1
προπορευομενης	4313	v-pmpgs	1	17.5.1
πραυτητα	4240	n-asf	1	17.5.1
αγκαλας	43	n-apf	1	17.5.1
μεχρις	3360	prep,adv	2	17.5.1,41.13.30
παρεκαλει	3870	v-iai-3s	1	17.5.1
κοινον	2839	a-nsn,a-asn,a-asm	3	17.5.1,20.1.14,44.10.28
ησπασατο	782	v-ami-3s,v-adi-3s	2	17.5.2,42.1.40
χαριτων	5485	n-gpf	1	17.5.2
μεστον	3324	a-nsn,a-asn	2	17.5.2,43.21.11
επισημος	1978	a-nsf	1	17.5.4
ελθατω	2064	v-aad-3s,v-aam-3s	2	17.5.4,40.10.13
ποτω	4224	n-dsn,n-dsm	2	17.5.6,18.15.16
αξιοις	515	v-pai-2s	1	17.5.6
ιουδαιον	2453	n-asm,a-asm	2	17.5.9,44.13.6
φιλους	5384	a-apm	1	17.5.10
πρωτευειν	4409	v-pan	1	17.5.11
φιλοι	5384	a-npm	1	17.5.14
κοπητω	2875	v-aad-3s	1	17.5.14
ευφραινου	2165	v-pmd-2s,v-ppm-2s	2	17.5.14,42.12.19
διδασκαλω	1320	n-dsm	1	17.6.1
εισφερειν	1533	v-pan	1	17.6.1
μνημοσυνα	3422	n-apn	1	17.6.1
αναγινωσκειν	314	v-pan	1	17.6.1
γραφεντα	1125	v-appap,v-appnp	2	17.6.2,17.9.1
πυνθανεσθαι	4441	v-pmn,v-pnn	2	17.6.4,44.23.20
ειπειν	3004	v-aan,v-2aan	14	17.6.4,40.9.5,41.2.9,42.5.14,42.5.23,42.7.40,42.8.56,42.12.12,42.14.17,44.2.29,44.21.37,46.12.3,46.12.21,58.7.9
εστηκεν	2476	v-rai-3s,v-iai-3s	2	17.6.5,43.1.26
θελω	2309	v-pai-1s,v-pas-1s	2	17.6.6,42.4.6
ενεγκατωσαν	5342	v-aad-3p	1	17.6.8
περιβαλλεται	4016	v-pmi-3s	1	17.6.8
